AT,V,AP,RH,PE
286.51,396.4,1010.3,932.6,471.89
291.53000000000003,552.8,1020.22,683.3,451.29
295.91,490.20000000000005,1007.5,885.6,442.84
301.34000000000003,626,1017.34,469.5,449.61
297.31,489.79999999999995,1015.19,425.5,459.27
302.90000000000003,735,1011.13,673.1,433.63
298.53000000000003,629.6,1019.98,568.8000000000001,444.83
295.13,593.9,1015.25,845.1999999999999,446.79
282.97,361.8,1019.18,658,475.21
280.99,435.20000000000005,1022.23,965.1,483.79
296.64,474.5,1008.46,661.8000000000001,446.72
284.06,379.20000000000005,1008.66,665.3,473.72
286.1,412.29999999999995,993.74,963.5,469.05
281.07000000000005,416.59999999999997,1014.84,761.2,483.38
295.13,555,1017.89,579,457.29
282.54,417.9,1021.6,500.90000000000003,473.73
287.71000000000004,393.9,1014.23,806.1,471.72
292.02000000000004,600.7,1015.15,709.0999999999999,453.27
294.31,453.8,1014.65,730.6,458.63
300.8,670.6999999999999,1005.65,604.2,439.03
289.18,654.5999999999999,1013.96,875.6,455.17
284.91,392.8,1016.9,910.6,478.07
279.33000000000004,415.5,1001.58,987.9000000000001,484.87
287.97,400,1016.32,663,458.46
305.25,699.8000000000001,1013.31,558.4000000000001,431.09
288.26,450.09999999999997,1014.35,650.3,460.91
278.69,458.7,1008.69,959.0999999999999,478.02
295.57,717.6999999999999,1005.5,906.2,435.06
298.72,665.4000000000001,1005.22,834.8000000000001,430.92
295.44,437.9,1015.68,417.5,461.23
292.7,393.9,1013.55,578.2,464.36
279.28000000000003,406.4,1020.69,945.6999999999999,481.13
298.36,462.1,1010.87,593.5,439.55
290.70000000000005,458.7,1008.07,809.8000000000001,454.29
292.03000000000003,407.9,1004.98,926.5,459.06
293.47,491.59999999999997,1007.47,911.2,443.59
275.79,396.4,1011.02,852.4,481.29
296.03000000000003,694.5,1014.02,651.3,441.76
282.62,365.4,1007.93,776.5,475.48
305.13,640.5,1010.49,580.1,439.56
278.99,413.8,1020.34,824.0999999999999,489.4
301.31,732.0999999999999,1002.27,882.6,432.78
294.68,528.4000000000001,1005.06,882.2,444.04
296.28000000000003,722.4,1010.92,923,437.67
296.61,592.7,1010.6,797.9000000000001,445.57
301.77,591.4,1016.36,531,436.09
288.94,382.8,1014.4,748.4000000000001,465.64
296.34000000000003,456.1,1013.18,734.5999999999999,454.62
298.58000000000004,609.5,1014.62,513.9,444.65
304.67,762,1008.31,573.5,435.31
283.82,405.6,1022.39,779.2,482.36
287.48,434.09999999999997,1015.43,554,462.94
300.77,682.6999999999999,1008.04,630.4,427.67
293.39,566.5,1020.72,629,455.49
301.57,735,1011.23,727.9000000000001,435.59
295.87,588.2,1012.54,777.2,448.67
297.74,722.4,1011.42,815,433.31
289.52000000000004,369.90000000000003,1006.37,901.1,463.76
281.67,415.5,1002.09,868.1,483.63
291.16,622.6,1011.89,892.9000000000001,451.14
292.83000000000004,511.9,1008.64,948.8,452.04
281.24,430.20000000000005,1014.79,810.6,484.35
298.39,571.7,1010.44,740,442.77
290.54,424.4,1013.72,737.9000000000001,461.55
289.99,396.3,1004.67,829.8000000000001,466.06
293.8,665.1,1014.94,718.3,456.49
288.71000000000004,411,1004.65,845.8,467.32
285.42,438,1023.21,570,468.55
278.75,389.09999999999997,1019.31,853.3,491.1
288.69,419.6,1011.78,974.5999999999999,467.1
295.98,586.1999999999999,1017.82,697.6,450.96
294.06,582,1018.1,628,446.19
293.86,466.3,1013.1,744.9,453.05
289.3,442.1,1020.76,854.0999999999999,462.02
278.3,351.9,1018.63,939.4,488.42
279.39000000000004,357.70000000000005,1019.24,707,483.36
299.5,694.8000000000001,1008.45,704.7,435.23
284.09000000000003,390.4,1021.62,864.0999999999999,479.8
280.76000000000005,393.7,1015.84,837.3000000000001,483.74
301.71000000000004,695.1,1012.45,465.90000000000003,434.35
281.97,346.9,1026.81,825.4000000000001,481.44
300.37,664.8000000000001,1004.59,526.5999999999999,436.06
288.23,427.70000000000005,1018.67,738.9,461.6
280.82000000000005,428.5,1012.02,933.5,478.94
284.98,446,1018.49,890.6,469.96
302.59000000000003,643.3,1011.4,617.8,442.32
303.51,748.7,1008.96,618.6999999999999,435.31
305.41,736.8000000000001,1014.75,609,426.48
302.01,734,1011.37,587.6,439.33
283.67,417.8,1013.54,715.1999999999999,474.58
300.05,609.3,1007.1,673.1999999999999,435.87
298.01,440.5,1005.69,666.5,447.2
301.13,719.8000000000001,1005.58,810,428.44
300.1,708,1009.73,829.5,436.8
276.35,413.1,997.67,988.4000000000001,489.86
286.6,424.4,1012.79,831.2,473.96
293.23,544.2,1011.79,893.5,457.14
280.65000000000003,400.20000000000005,1031.39,825.3,476.01
306.74,790.5,1007.79,635.5,436.51
294.79,440.5,1007.73,747.9000000000001,447.96
286.23,392.8,1012.41,779.8000000000001,474.13
286.54,445.79999999999995,1016.5,792.6,474.7
296.09000000000003,580.5,1012.27,801.2,433.77
301.22,640.9000000000001,1005.41,640.9000000000001,436.61
293.42,630.9000000000001,1016.6,907,446.75
284.98,431.4,1010.06,881.4,471.98
294.40000000000003,677.0999999999999,1006.9,557.6,444.98
297.5,602.7,1017.6,754.5,441.74
301.76,681.2,1012.23,464.5,435.28
298.75,664.8000000000001,1006.16,693.4000000000001,435.12
294.54,639,1013.44,709.5,449.38
285.56,379.20000000000005,1008.09,652.3000000000001,470.49
302.21000000000004,649.5999999999999,1000.88,620.7,430.24
291.53000000000003,621,1020.12,772.6999999999999,452.91
289.75,419.3,1022.01,489.79999999999995,467.51
304.33000000000004,743.4000000000001,1003.81,635.9000000000001,434.15
301.03000000000003,626.5999999999999,1009.51,564.4,441.32
299.33000000000004,680.8,1012.92,557,436.51
288.22,398.2,1012.78,844.5999999999999,471.31
294.62,501.2,1009.19,936.8000000000001,448.11
293.45000000000005,449,1008.25,640.8,457.6
300.09000000000003,664.8000000000001,1005.46,606.1999999999999,440.12
297.34000000000003,589.5,1017.78,587.8,441.91
293.86,496.9,1010.26,699.7,455.69
280.96000000000004,396.4,1011.42,866.8000000000001,482.22
302.27,730.6,1009.98,802.0999999999999,434.9
290.45000000000005,437.2,1009.64,778.6,456.55
285.94,416.2,1010.52,818.3,466.91
293.04,514.3,1007.38,917.9000000000001,448.85
291.54,385.20000000000005,1019.66,669.3000000000001,453.89
295.95000000000005,692.3000000000001,1011.8,769.5,439.3
293.16,686.3,1012.34,694.9,454.5
300.35,779.5,1009.48,785.3,433.39
287.22,429.90000000000003,1007.57,960.5,468.87
293.44,496.9,1008.94,699.0999999999999,454.74
301.37,762,1006.11,621.7,437.62
291.70000000000005,436.9,1016.84,479.5,465.2
296.89,492.1,1012.78,425,447.67
292.28000000000003,421.8,1001.45,987.6999999999999,456.04
302,681.2,1012.05,463.1,436.15
306.35,708,1008.75,594.0999999999999,430.71
304,709.4,1007.47,547.9,431.77
281.22,436.9,1017.05,873.4000000000001,485.18
297.93,664.9,1010.55,681.2,436.62
285.6,436.70000000000005,1013.61,913.4000000000001,474.27
305.95,686.7,1005.27,445.3,432.28
302.85,571.9,1008.41,550.7,436.29
278.55,394,1011.45,918.4000000000001,485.86
289,422.8,1007.4,821.2,467.3
282.31,410.3,1021.3,760.8,484.96
291.31,399.90000000000003,1008.13,685,461.16
285.46000000000004,440.3,1007.78,944.2,468.13
296.92,641.5,1021.02,558.6999999999999,448.43
298.09000000000003,676.9,1008.86,689.7,439.08
290.19,560.3,1020.38,686.9,462.48
283.63,400,1021.35,885.1999999999999,478.86
280.23,399.90000000000003,1010.55,914.4,482.83
303.1,734.2,1011.44,663.1999999999999,432.81
286.71000000000004,423.40000000000003,1017.95,938.3,462.6
281.31,397.2,1020.54,821.1,480.21
292.1,462.1,1013.47,812.2,457.58
306.6,738.8,1006.23,441.4,435.48
301.18,602.3,1010.23,660.4000000000001,438.88
298.34000000000003,639.4,1012.78,751.5,438.73
303.05,647.9000000000001,1016.9,482.40000000000003,441.41
297.28000000000003,456.1,1012.63,713.6,453.19
292.98,514.3,1007.36,916.4,449.45
284.90000000000003,405.5,1018.09,977,472.43
279.43,410.6,1020.96,909.0999999999999,489.79
296.99,689.4,1007.45,713.5,436.05
278.40000000000003,400.7,1019.48,677,495.23
283.78000000000003,442,1018.63,902.6,477.19
295.63,674.5,1014.77,639,445.55
300.51,665.4000000000001,1011.31,453,436.69
304.08,718.5,1008.63,584.7,427.82
280.16,378,1021.47,628.4000000000001,483.95
290.13,630.9000000000001,1020.44,951.8000000000001,450.55
279.49,406.4,1020.62,943.9,478.78
287.74,357.1,1015.19,541.3000000000001,469.32
283.87,411.70000000000005,1019.68,607.1,479.21
284.99,392.8,1016.97,905.1999999999999,477.51
292.04,435.6,1012.79,386.3,463.91
291.33000000000004,501.59999999999997,1010.22,997.3000000000001,451.14
300.97,528.4000000000001,1006.23,521.8,440.31
301.36,730.6,1008.26,862.9000000000001,430.46
289.01,436.70000000000005,1011.11,822.4,465.46
298.8,692.3000000000001,1012.55,620.2,435.25
304.33000000000004,703.6,1006.38,567.4,438.46
283.20000000000005,402.29999999999995,1019.71,904.0999999999999,475.48
299.34000000000003,737.6999999999999,1001.31,918.7,433.34
301.24,700.1999999999999,1010.84,512.9,437.83
292.17,474.5,1007.44,767.6,453.08
288.64000000000004,408.9,1007.16,821.5999999999999,465.37
296.41,640.5,1012.96,883.1,442.75
297.1,603.6999999999999,1004.96,794.8000000000001,440.9
304.06,703.1999999999999,1011.92,655.9000000000001,433.71
281.5,428.5,1010.46,901.3,483.63
280.15000000000003,385,1014.09,813.1999999999999,489.52
298.19,654.8000000000001,1017.66,570.8,440.92
297.66,519.5,1005.57,635.3,449.73
294.38,680.8,1012.82,745.6999999999999,445.41
280.16,407.2,1024,863.7,489.64
289.93,413.5,1000.23,705.1999999999999,459.64
303.93,691.4,1007.27,627.7,433.96
296.17,634.7,1012.21,806.1,443.66
298.71000000000004,746.7,1016.62,761,435.81
290.68,422.40000000000003,1016.9,609.5,470.63
294.27000000000004,629.6,1020.83,699.5999999999999,454.65
280.62,400.7,1015.45,503,489.59
288.40000000000003,430.20000000000005,1012.04,414.3,467.23
302.04,707.2,1009.36,703.3,433.02
300.34000000000003,629.0999999999999,1011.57,536.5999999999999,444.8
294.61,748.7,1009.23,865.8,445.5
305.31,762,1008.04,517.4,433.29
298.57,680.8,1011.2,765.8,433.82
295.98,594.3,1005.51,839.3000000000001,440.76
288.78000000000003,417.9,1006.7,782.8,455.24
303.98,773,1001.7,578.5,435.87
288.93,439.90000000000003,1022.19,837,461.07
298.61,568.9,1012.59,629,443.5
283.17,424.4,1014.57,991.5999999999999,478.5
288.19,380.09999999999997,1022.46,782.9000000000001,468.12
283.42,527.5,1026.19,767.8,470.76
294.34000000000003,749.3000000000001,1015.75,808.4000000000001,443.29
285.84000000000003,407.1,1021.62,801.9,477.14
301.52000000000004,716.4,1007.39,710.6,434.91
292.27000000000004,587.9,1017.34,924.5,447.02
296.64,646.3,1020.75,651.5999999999999,450.28
292.15000000000003,589.5,1018.05,833.8,451.96
284.73,417.40000000000003,1020.41,740.9000000000001,478.06
288.35,390,1016.1,727.6,463.88
296.42,654.8000000000001,1019.05,613.6,443.43
292.93,621,1019.72,783.6,450.43
287.05,395.90000000000003,1011.84,947.4,465
304.52,748.7,1009.22,565.8,436.16
300.01,713.1999999999999,1007.38,811.4,430.44
291.5,577.6,1019.64,779.4,458.41
289.13,429.90000000000003,1008.24,837.8,467.42
295.96000000000004,718.5,1009.61,751.7,440.4
286.88,417.8,1011.75,496.5,464.94
278.48,393.29999999999995,1009.61,949.7,491.17
287.86,527.2,1024.7,702.9000000000001,462.34
297.41,428,1013.72,616.1999999999999,459.65
300.93,724.3000000000001,1006.72,745.3,429.62
289.65000000000003,532.9,1017.7,956.5999999999999,458.37
281.66,396.59999999999997,1015.16,866.1,483.54
279.67,398.5,1012.55,863.6,483.01
287.91,407.1,1017.37,710.6999999999999,465.58
301.95,700.1999999999999,1010.76,496.1,435.45
284.68,413.9,1018.39,855.1999999999999,474.49
285.3,450.09999999999997,1018.89,900.1999999999999,468.07
282.76000000000005,440.3,1008.3,913.6,473.54
286.82,385.3,1009.3,818.5,470.39
299.97,665.1,1016.32,557.6,439.48
301.26,698.4000000000001,1004.68,670.8,427.33
302.05,600.7,1015.96,450.6,440.62
300.12,715.8,1010.13,751.5999999999999,433.88
299.99,719.4,1006.6,791.2,427.2
298.43,676.9,1009.05,685.4000000000001,445.34
282.17,380.79999999999995,1019.02,699.8000000000001,478.32
286.04,367.1,1013.36,872.9000000000001,475.13
300.01,711.4,1007.11,766.1,426.97
288.58000000000004,391.59999999999997,1016.44,798,470.74
302.87,682.4,1009.92,664.2,426.54
294.75,598,1016.9,765.9000000000001,450.14
280.21000000000004,417.40000000000003,1021.95,903.8,448.97
300.92,639,1013.62,514.3,441.3
295.74,603.2,1016.84,785.8,447.17
301.13,679,1006.3,735.3,436.08
300.79,756,1017.35,547.8,441.04
282.75,377.29999999999995,1021.87,777.5,481.03
283.76000000000005,437.9,1016.03,763.3,480.28
301.68,665.1,1015.9,406.8,436.16
280.47,412.59999999999997,1010.11,951.8000000000001,482.1
300.08,670.6999999999999,1005.65,602.6,437.76
282.91,407.1,1020.88,918.1999999999999,470.95
286.39000000000004,408.29999999999995,1007.9,875.3,472.22
302.29,615,1009.64,399.5,437.76
288.22,434.79999999999995,1015.22,577.4,459.96
287.79,395.79999999999995,1011.46,719,467.8
287.58000000000004,417.59999999999997,1024.02,835.6999999999999,467.33
281.59000000000003,411.70000000000005,1019.9,707.2,486.15
305.48,698.9,1014.18,509.3,427.29
296.77000000000004,618.6999999999999,1010.07,487.70000000000005,447.93
298.98,704.7,1006.24,818.3,434.45
290.89,496.9,1006.09,807,457.05
296.69,678.3,1009.44,654.8000000000001,426.24
299.22,692.3000000000001,1013.32,540.3,436.94
300.53000000000003,772.4,1008.25,824.9,435.81
301.88,500.5,1005.79,524,436.35
307.91,689.4,1006.75,413.1,427.42
296.79,633.1,1014.5,618.3,440.7
302.99,589,1005.24,561.8,440.93
283.48,406,1015,886.2,478.3
298.89,590.7,1007.37,798.9,441.05
305.07,753.3,1002.13,657.3000000000001,431.32
287.12,391.59999999999997,1016.05,846,470.96
298.59000000000003,612.5,1012.57,876.5,441.77
286.03000000000003,447.1,1018.73,519.5,469.12
280.89000000000004,424.90000000000003,1009.07,901.1,481.69
284.95000000000005,439.90000000000003,1020.86,984.4,466.75
285.02000000000004,406.70000000000005,1011.43,629.2,479.18
291.56,420.4,1011.69,648.8,465.64
285.8,443.40000000000003,1014.74,928.1,473.46
280.20000000000005,436.5,1018.41,723.6,480.47
285.75,415,1013.07,862.2,472.45
303.84000000000003,719.8000000000001,1004.53,658.6,430.33
300.91,725.8,1009.04,849.5999999999999,429.25
289.46000000000004,527.5,1024.4,556.9,456.58
298.36,632.1,1012.24,851.4,441.04
302.68,775.4000000000001,1010.39,661.3,432.89
299.86,768.6,1002.86,745,437.31
289.09000000000003,417.59999999999997,1023.32,671.7,462.44
280.48,411.59999999999997,1023.17,924.3000000000001,466.16
287.46000000000004,407.8,1024.3,764.0999999999999,463.54
303.76,691.3,1009.32,551.7,429.1
297.55,711.4,1009.7,592.6,436.68
307.33000000000004,780.5,1010.71,667.6999999999999,432.1
296.17,672.5,1017.17,720,443.44
280.31,385.6,1019.17,701,486.12
301.47,779.5,1014.61,771.7,436.97
288.65000000000003,443.40000000000003,1019.21,652.0999999999999,468.53
299.94,624.4,1011.51,724.5999999999999,440.55
286.77000000000004,423.40000000000003,1017.87,896.7,464.79
280.29,447.1,1019.98,719,487.71
300.44,644.5,1013.46,453.5,446.94
297.21000000000004,589.8,1010.66,811.5999999999999,443.75
286.98,407.8,1024.85,730.8,458.85
294.58000000000004,609.5,1015.27,754.9,449.12
292.23,585.9000000000001,1013.42,688.8,451.05
304.61,712.9000000000001,1008.57,417.9,430.8
297.69,664.9,1011.1,691.4,437.38
283.56,410.09999999999997,1020.12,942.6999999999999,472.82
283.64000000000004,424.90000000000003,1009.81,789.2,478.75
288.18,444.5,1020.94,655.6999999999999,460.06
281.68,400.20000000000005,1031.27,855.6999999999999,476.73
297.46000000000004,586.1999999999999,1017.29,644.4,449.12
307.1,801.8000000000001,1010.3,566.9,432.22
283.54,402.2,1006.59,877.6999999999999,479.14
292.84000000000003,566.5,1020.77,628.3,456.29
294.6,450.90000000000003,1013.83,522.6,453.15
299.19,724.3000000000001,1006.82,848.8,432.94
288.52000000000004,436.70000000000005,1011.9,914.8000000000001,468.23
295.45,571.9,1006.4,752.8,445.1
280.45000000000005,397.2,1020.85,778.3,485.1
301.74,680.8,1013.2,429.6,436.7
287.63,440.6,1018.73,758.8,467.46
303.90000000000003,712.5,1000.07,654.7,431.93
300.43,789.2,1011.05,754.8000000000001,434.78
296.69,652.6999999999999,1013.78,642.8,445.19
283.03000000000003,400,1021.4,920.6,481.58
282.42,402.2,1008.1,892.4,481.23
299.53000000000003,651.2,1016.1,475.7,441.07
299.79,586.9,1007.99,756.8000000000001,439.32
296.78000000000003,586.1999999999999,1016.45,699.7,445.51
297.54,518.6,1014.92,599.8,447.7
296.24,637.6,1009.82,723.6,443.86
305.53000000000003,671.7,1006.97,600.4,438.67
300.59000000000003,589,1003.86,667.4,442.19
282.52000000000004,447.70000000000005,1020.61,873.1,474.41
304.11,717.6999999999999,1006.26,527.6,425.66
285.21000000000004,480.4,1010.01,1001.3,465.63
293.25,589.5,1018.46,808.7,446.7
282.79,366.59999999999997,1027.1,701.1,479.08
298.11,602.7,1018.68,699.7,442.67
300.65000000000003,493,1004.02,592.3,439.77
293.98,447.8,1008.51,359,460.6
301.59000000000003,698.4000000000001,1003.25,682.4,426.69
295.04,580.5,1011.31,857.0999999999999,441.76
290.02000000000004,520.5,1012.7,716.3,460.31
296.63,514.3,1007.13,848.3,441.78
288.38,378.7,1020.17,850.1999999999999,464.02
296.72,667.5,1018.06,801.9,439.71
295.32,602.7,1018.21,895.5,443.31
296.99,492.1,1013.6,476.3,447.03
296.7,618.6999999999999,1009.65,548.3,443.54
290.47,422.40000000000003,1017.35,629.6,472.33
294.76,415.4,1014.5,756.2,458.47
286,411.4,1027.04,862.9000000000001,464.86
295.54,581.8,1008.52,874.8000000000001,448.37
279.91,392.2,1013.91,770,487.08
286.5,391.8,1023.24,619.8,469.34
302.68,711.4,1011.39,534.0999999999999,431.97
298.22,568.5,1011.25,519.9,442.44
305.82,779.5,1014.62,507.29999999999995,432.32
295.45,748.7,1009.69,861.8000000000001,442.78
290,497.8,1005.61,1001,455.33
280.15000000000003,398.1,1017.47,876.5,484.51
285.89000000000004,415,1012.94,862.8,469.92
306.03000000000003,722.9000000000001,1008.5,627.4,431.74
290.61,532.9,1018.07,910.1,458.06
302.2,648.4000000000001,1011.1,513.9,442.58
284.47,361.8,1015.03,646.8000000000001,472.67
292.8,578.5,1011.73,938.9,450.5
295.84000000000003,644.5,1012.82,450.3,450.65
301.46000000000004,743.4000000000001,998.42,792.3000000000001,431.95
294.6,660.5,1014.81,737.3000000000001,453.38
293.66,453.8,1014.29,691.4,461.87
287.72,444.5,1021.42,662.3000000000001,462.48
295.36,481.4,1015.08,668,448.33
288.21000000000004,418.5,1016.78,882.3000000000001,466.72
297.99,592.2,1013.18,830.8,442.7
297.59000000000003,479.3,1003.13,670.4000000000001,440.53
300.2,591.5,1012.83,563.1,441.39
307.07,779.5,1010.15,588.9,433.01
288.57,398.2,1012.89,835.4000000000001,469.9
300.02,749.9,1002.48,719.0999999999999,437.78
281.84000000000003,410.4,1026.87,802.8,477.2
298.62,568.9,1013.02,632.1,440.38
286.76,423.40000000000003,1017.57,913.5,465.65
297.06,676.9,1008.28,667.0999999999999,439.84
294.77000000000004,500.5,1007.2,929,444.16
296.81,724.3000000000001,1008,894.9,439.02
298.29,602.9,1017.91,533,444.5
295.71000000000004,489.20000000000005,1010.7,516.3000000000001,445.07
286.71000000000004,395.79999999999995,1011.05,736.2,473.16
301.89,711.4,1011.53,486,430.12
280.08000000000004,386.8,1017.61,612.8,482.37
286.67,393,1018.99,692.2,469.41
301.84000000000003,677.9000000000001,1011.01,664,439.87
281.05,437.9,1016.14,830.5,485.26
295.42,489.79999999999995,1014.47,493.29999999999995,451.74
300.98,595.7,1011.22,710.5,443.85
298.49,642.6999999999999,1013.38,660.1999999999999,443.94
296.72,679,1006.08,701.2,446.72
302.88,730.6,1010.27,848.4000000000001,432.73
300.78000000000003,649.5999999999999,1006.3,753.8,434.22
290.43,399.90000000000003,1007.09,742.5,463.28
293.73,395.3,1005.68,620.9000000000001,460.1
297.75,493,1003.72,722.6,439.46
303.13,760.9000000000001,1007.62,756,432
285.34000000000003,411.70000000000005,1019.43,654.7,475.64
303.86,682.6999999999999,1007.76,680.4000000000001,428.27
298.07,639.4,1017.7,449.20000000000005,441.07
299.09000000000003,607.5,1007.22,647.6,439.46
297.07,719.8000000000001,1006.22,929.5999999999999,433.23
284.19,399.6,1025.75,944.4,468.84
295.25,659.4,1009.79,675.6999999999999,443.95
292.6,411,1001.88,521.5999999999999,458.26
305.01,738.8,1005.6,576.8,435.91
295.64,456.1,1013.1,756.9,455.12
293.70000000000005,686.3,1012.5,670.6999999999999,453.47
289.07,412,1016.04,733.7,468.91
291.55,436.9,1016.59,524.4,462.05
285.88,443.40000000000003,1015.11,935.5,472.94
280.83000000000004,399.6,1023.73,874.8000000000001,477.84
304.09000000000003,644.4,1014.36,537.6,439.84
282.57000000000005,414,1030.38,878,472.99
284.27000000000004,415.4,1020.13,750.6999999999999,477.69
277.07000000000005,413.1,999.22,952.6,487.35
293.53000000000003,665.4000000000001,1013.95,778,448.93
298.75,736.7,1005.78,848.1999999999999,433.25
298.29,603.6999999999999,1006.63,771.7,438.39
281.07000000000005,422.8,1008.55,816.8000000000001,484.75
297.92,697.0999999999999,1009.86,855.6,441.29
303.51,698.1999999999999,1010.02,542.2,439.05
294.96000000000004,650.6,1014.6,664.0999999999999,447.13
300.27000000000004,703.1999999999999,1009.94,526.7,429.08
282.12,396.59999999999997,1021.63,789.4,482.62
293.95000000000005,694.5,1013.7,824.8000000000001,443.77
282.46000000000004,413.9,1018.3,936.8000000000001,480.25
300.65000000000003,595.4,1004.88,727,438.81
283.62,410.6,1022.24,811.5999999999999,477.47
296.57,500.5,1006.79,864.5,441.8
288.71000000000004,411,1003.55,769.2,464.42
290.11,463.6,1019.91,891.1,460.57
291.48,496.4,1025.36,625.7,468.14
286.93,401,1014.49,818.6,445.98
285.34000000000003,410.6,1021.35,749.8000000000001,474.63
306.02,708,1009.54,598.5,433.1
298.91,573.2,1011.93,436.1,440.26
284.42,406.9,1014.35,866.3,476.27
279.6,357.70000000000005,1018.86,678.4000000000001,483.12
297.01,749.3000000000001,1016.88,714.4,444.38
300.31,474.3,1009.17,457.9,442.85
307.12,722.9000000000001,1008.98,443.2,432.33
283.52000000000004,400.3,1017.47,904.7,477.91
298.3,711.4,1011.68,703.3,434.99
283.67,414.79999999999995,1018,689.9,469.8
302.03000000000003,665.6,1006.26,591.5,426.66
293.04,680.8,1012.65,802.5,448.71
292.46000000000004,435.6,1013.65,415.4,463.35
301.33,711.4,1011.56,480.3,432.72
302.16,647.9000000000001,1017.62,443.1,442.12
294.99,588.6,1014.13,696.7,445.16
287.93,411.70000000000005,1016.42,674.2,469.69
288.70000000000005,437.1,1024.34,796.1,465.14
299.12,681.2,1013.11,619.7,437.11
300.05,779.5,1017.47,755.8,434.18
289.73,461.8,1010.4,962.9000000000001,463.51
283.87,357.59999999999997,1019.71,622.6,473.48
286.79,340.3,1018.32,622,469.61
304.05,736.8000000000001,1014.95,409,430.29
280.91,396.1,1021.63,806.7,488.32
282.23,361.8,1020.24,683.7,477.26
298.45,493,1003.67,690.8,436.62
297.62,486,1002.49,750.4000000000001,442.08
288.74,520.5,1013.67,785.5,456.07
302.87,779.5,1014.9,727.3000000000001,434.99
305.96000000000004,713.1999999999999,1007.69,472.9,434.38
302.35,707.9000000000001,1004.8,637.4,425.2
298.49,704.7,1006.46,839.4,433.34
286.27000000000004,527.5,1023.69,675,462.7
284.66,410.6,1021.3,781.1,476.91
287.55,412.59999999999997,1021.41,731.1,462.78
295.51,587.9,1016.69,736,445.76
293.76,446.3,1008.54,775.4000000000001,456.68
287.01,417.8,1010.75,579,467.39
286.28000000000003,505.90000000000003,1020.26,874.4,470.03
298.25,603.6999999999999,1005.83,725.3,438.44
281.62,420.20000000000005,1005.37,927.3000000000001,477.67
294.33000000000004,601,1011.02,781.9,452.39
284.17,430.20000000000005,1012.32,665.4000000000001,478.81
301.84000000000003,583.3,1013.67,341,448.54
292,411,1001.95,617.5,462.4
302.98,626.5999999999999,1007.98,470.7,438.71
300.78000000000003,719.8000000000001,1005.45,828.8,426
290.85,492.1,1015.16,679.0999999999999,455.97
295.84000000000003,481.4,1013.7,620.5,448.52
283.71000000000004,391.3,1010.19,871.2,463.14
300.39,448.9,1009.61,518.9,442.84
295.89,618.6999999999999,1009.66,550.3,444.59
298.46000000000004,615,1009.31,633.1,437.03
303.91,731.7,1009.89,504.3,430.98
301.61,491.59999999999997,1004.61,381,438.02
301.86,716.4,1005.21,711.1,432.05
282.8,446.8,1022.9,980.8,476.71
280.43,385.6,1018.96,679.8000000000001,485.57
289.41,448.9,1010.48,865.6999999999999,456.86
299.01,603.2,1015.91,533.6999999999999,446.58
294.58000000000004,634.7,1011.95,944.7,448.17
301.15000000000003,742.2,1008.68,660,433.94
301.98,724.3000000000001,1006.69,670.4000000000001,428.85
306.52,713.7,1003.75,452.59999999999997,432.67
280.56,408.1,1026.15,889.5999999999999,488.48
287.69,427.70000000000005,1019.61,818.1999999999999,466.37
303.02,691.3,1001.08,727.5,426.47
288.12,422.8,1007.31,792.5,466.62
307.77,690.5,1000.68,383.5,425.41
305.26,780.5,1010.36,587.8,431.31
277.84000000000003,394.20000000000005,1024.58,793.5,486.34
286.92,428.6,1012.86,888.3,471.94
294.90000000000003,598,1016.65,729.4,453.17
298.13,580.5,1011.69,699.7,447.15
286.93,400,1018.38,686.7,458.74
278.69,413.8,1020.47,829.0999999999999,490.07
295.22,699.4,1011.18,808.6,440.09
303.6,432.1,1011.35,635.9000000000001,438.68
288.96000000000004,543,1017.8,684.5,461.63
280.01000000000005,380.79999999999995,1019.62,773.7,486.92
283.38,437.2,1011.18,979.3000000000001,471.61
295.24,655.9000000000001,1015.54,724.4,447.28
301.52000000000004,756,1017.48,551.9,439.25
283.22,409.20000000000005,1021.43,971.5,467.01
299.11,609.5,1014.52,500.3,444.19
306.1,679,1005.88,451.5,425.89
296.95,486,1002.43,673.1999999999999,440.89
280.01000000000005,413.8,1021.35,907.8,487.49
290.45000000000005,585.9000000000001,1015.52,871.7,454.88
300,756,1017.43,745.5,433.48
299.97,609.6,1012.25,574.0999999999999,449.81
281.02000000000004,411.70000000000005,1020.33,777.6999999999999,486.2
288.73,406.59999999999997,1016.34,874.2,460.61
297.54,608.4000000000001,1018.5,617.3,442.72
285.08000000000004,413.8,1021.76,576.3000000000001,473.88
279.82000000000005,360.79999999999995,1022.31,835.1,486.52
295.41,607.7,1018.26,859.4,442.58
298.79,470.09999999999997,1014.81,622.9,454.48
297.27000000000004,514.3,1006.55,837.6999999999999,441.49
305,683,1014.76,470.6,428.72
298.78000000000003,588.6,1014.86,527.5,443.84
290.24,424.20000000000005,1009.03,720.1,464.11
299.37,698.9,1015.46,766.3,433.61
296.35,731.7,1012,899.2,438.64
294.07,638.6,1020.49,729.8000000000001,449.09
279.82000000000005,393.7,1019.99,756.1,486.84
302.75,719.4,1007.07,626.5,429.02
301.58000000000004,633.1,1013.44,499.90000000000003,432.62
296.81,695.1,1012.9,525.9000000000001,435.39
299.24,704,1007.41,853.7,432.52
291.65000000000003,470.3,1013.97,936,460.08
